News,State
أكد تقرير متابعة الأداء الاقتصادي والإجتماعي عن العام المالي 2022/2023 المقدم من وزيرة التخطيط الدكتورة هالة السعيد، إلي البرلمان بغرفتيه ( النواب، الشيوخ)، بلوغ إجمالي الاستثمارات المنفذة..,1
"فاز النجم الإسباني رودريجو لاعب مانشستر سيتي الإنجليزي بجائزة أفضل لاعب في ناديه خلال شهر مارس المنتهي، بعد تألقه اللافت الموس الحالي.

",1
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، صورة ادعوا أنها لـ""فتاة من القامشلي قامت بدعس حبيبها السابق وخطيبته أثناء عودتهم إلى المنزل في حي منير حبيب.",0
تواجد النجم المصري محمد صلاح لاعب ليفربول الإنجليزي ضمن قائمة لاعبي الدوريات الكبرى صناعة للأهداف هذا الموسم ,1
ادعت بعض الصفحات الإلكترونية أن مفوضية الأمم المتحدة تقدم إعانات مادية لمساعدة الناس على تجاوز الأزمة التي خلفتها جائحة كورونا،,0
نشرت حسابات تركية على مواقع التواصل الاجتماعي مؤخراً تسجيلا مصوراً لحشد من الناس، على أنه لـ مظاهرة نفذها سوريين في ولاية (هاتاي).,0
"يستضيف فريق صن داونز نظيره يانج أفريكانز التنزاني الثامنة مساء اليوم الجمعة على ملعب "" لوفتوس فيرسفيلد"" في إياب ربع نهائي دوري أبطال أفريقيا",1
ادّعت صفحات إخبارية وحسابات على مواقع التواصل الاجتماعي حصول ظاهرة فلكية يظهر فيها القمر بلون وردي بعد أيام، ورافق  صور للقمر بلون وردي استخدمت كدليل على صحة هذا .,0
أوضح معهد البحوث الفلكية والجيوفيزيقية تفاصيل الكسوف الكلى للشمس الذى تشهده الكرة الأرضية الاثنين 8 أبريل 2024، حيث يمكن رؤيته  ككسوف كلى فى كل من دول؛ الولايات المتحدة الأمريكية.,1
وجه اللواء دكتور رضا فرحات نائب رئيس حزب المؤتمر أستاذ العلوم السياسية التهنئة لفخامة الرئيس عبدالفتاح السيسى رئيس الجمهورية وجموع الشعب المصرى..,1
تداولت حسابات على مواقع التواصل الاجتماعي، صورة تظهر آثار دمار كبير ومركبة مشتعلة في شوارع أحد المدن، وادعى الناشرون أنها تظهر آثار قصف حزب الله اللبناني مدينة حيفا بالأراضي الفلس.,0
ننشر أسعار اللحوم لدى محلات الجزارة اليوم الثلاثاء 19 مارس 2024 والتي تسجل استقرار ملحوظ  عند مستويات 350 إلي 450 جنيها وبلغ سعر الكبدة البلدي 450 جنيها..,1
يأتى شهر رمضان بالعديد من الطقوس الروحانية والعادات التى تختلف من بلد لآخر، حسب البيئة وتقاليد الشعوب، إلا أنها جميعا مرتبطة بالرحمة والخير والود وإدخال الفرحة فى قلوب المسلمين.,1
"نشر موقع قناة الجديد اللبنانية أمس، خبراً بعنوان ""ابنة الغوطة التي شغلت العالم تظهر على شاشة التلفزيون السوري وتوجه رسالة صادمة""، قال فيه إن الطفلة السورية ""التي شغلت العالم قبل نحو ث.",0
"يبدو ان صفقة انضمام الكندي الفونسو ديفيز الظهير الايسر لنادي بايرن ميونخ الي نادي ريال مدريد ، علي وشك الفشل بعد انتشار انباء حول عدم الوصول لاتفاق مادي مرضي بين الناديين.

",1
"لقى طفلين مصرعهما بمركز بركة السبع بمحافظة المنوفية، فى حادث دراجة نارية، وتم نقلهما إلى المستشفى، وتم تحرير محضر بالواقعة وأخطرت النيابة العامة لمباشرة التحقيقات..


",1
أعلن كارلو أنشيلوتي المدير الفني لريال مدريد، عن قائمة المرينجي، لمواجهة فالنسيا في الجولة 27 من الدوري الإسباني، والمقررة في تمام العاشرة مساء غدا السبت، بتوقيت القاهرة,1
"تنظر محكمة جنايات القاهرة المنعقدة بالتجمع الخامس، أولى جلسات محاكمة سائق أوبر المتهم بمحاولة خطف حبيبة الشماع ""فتاة الشروق""، لتحديد مصيره في جلسة 15 أبريل الجاري.

",1
قضت محكمة جنايات شبرا الخيمة، الدائرة الأولى، برئاسة المستشار أيمن فؤاد فهمي، وعضوية المستشارين وليد أبو المعاطي محمد، وأحمد محمد محمود سعفان ,1
انتشر على مواقع التواصل الاجتماعي فيسبوك وتويتر ادعاء يزعم ناشروه أن حساب سالم سعيد الشامسي مالك نادي بيراميدز،,0
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، حديثاً، ادعاء يزعم أن ""وزارة التربية التركية اعتمدت قرارا بتعطيل المدارس لكافة المراحل الدراسية ثلاث أيام أسبوعيا"".",0
نجحت الداخلية في ضبط 15 كيلو جرام لمخدر الحشيش بحوزة عنصرين إجراميين بالشرقية.. تقدر قيمتها المالية بأكثر من مليون جنيه وذلك إدراكاً من وزارة الداخلية..,1
"قال المستشار حسين أبو العطا، رئيس حزب ""المصريين""، عضو المكتب التنفيذي لتحالف الأحزاب المصرية، إن إصدار الحكومة لتقرير المتابعة الثاني للخطة التنفيذية للإجراءات المُقترحة من جانب الحوار الوطني.",1
"نشرت مدونات إخبارية ومستخدمون لمواقع التواصل الاجتماعي خبراً يزعم أنّ ""صورة سيلفي لضابط بالجيش تتسبب بمقتل 70 جندي أوكراني""، وترافق الخبر المزعوم بصورة يظهر فيها مجموعة من المسلحي.",0
